-27.284	10.484	0	0
-26.852	10.484	0	0
-26.42	10.484	0	0
-25.988	10.484	0	0
-25.556	10.484	0	0
-25.124	10.484	0	0
-24.692	10.484	0	0
-24.26	10.484	0	0
-23.828	10.484	0	0
-23.396	10.484	0	0
-22.964	10.484	0	0
-22.532	10.484	0	0
-22.1	10.484	0	0
-21.668	10.484	0	0
-21.236	10.484	0	0
-20.804	10.484	0	0
-20.372	10.484	0	0
-19.94	10.484	0	0
-19.508	10.484	0	0
-19.076	10.484	0	0
-18.644	10.484	0	0
-18.212	10.484	0	0
-17.78	10.484	0	0
-17.348	10.484	0	0
-16.916	10.484	0	0
-16.484	10.484	0	0
-16.052	10.484	0	0
-15.62	10.484	0	0
-15.188	10.484	0	0
-14.756	10.484	0	0
-14.324	10.484	0	0
-13.892	10.484	0	0
-13.46	10.484	0	0
-13.028	10.484	0	0
-12.596	10.484	0	0
-12.164	10.484	0	0
-11.732	10.484	0	0
-11.3	10.484	0	0
-10.868	10.484	0	0
-10.436	10.484	0	0
-10.004	10.484	0	0
-9.572	10.484	0	0
-9.14	10.484	0	0
-8.708	10.484	0	0
-8.276	10.484	0	0
-7.844	10.484	0	0
-7.412	10.484	0	0
-6.98	10.484	0	0
-6.548	10.484	0	0
-6.116	10.484	0	0
-5.684	10.484	0	0
-5.252	10.484	0	0
-4.82	10.484	0	0
-4.388	10.484	0	0
-3.956	10.484	0	0
-3.524	10.484	0	0
-3.092	10.484	0	0
-2.66	10.484	0	0
-2.228	10.484	0	0
-1.795999	10.484	0	0
-1.363999	10.484	0	0
-0.9319993	10.484	0	0
-0.499999	10.484	0	0
-0.067999	10.484	0	0
0.364	10.484	0	0
0.796	10.484	0	0
1.228	10.484	0	0
1.66	10.484	0	0
2.092	10.484	0	0
2.524	10.484	0	0
2.956	10.484	0	0
3.388	10.484	0	0
3.82	10.484	0	0
4.252	10.484	0	0
4.684	10.484	0	0
5.116	10.484	0	0
5.548	10.484	0	0
5.98	10.484	0	0
6.412	10.484	0	0
6.844	10.484	0	0
7.276	10.484	0	0
7.708	10.484	0	0
8.14	10.484	0	0
8.572	10.484	0	0
9.004	10.484	0	0
9.436	10.484	0	0
9.868	10.484	0	0
10.3	10.484	0	0
10.732	10.484	0	0
11.164	10.484	0	0
11.596	10.484	0	0
12.028	10.484	0	0
12.46	10.484	0	0
12.892	10.484	0	0
13.324	10.484	0	0
13.756	10.484	0	0
14.188	10.484	0	0
14.62	10.484	0	0
15.052	10.484	0	0
15.484	10.484	0	0
15.916	10.484	0	0
16.348	10.484	0	0
16.78	10.484	0	0
17.212	10.484	0	0
17.644	10.484	0	0
18.076	10.484	0	0
18.508	10.484	0	0
18.94	10.484	0	0
19.372	10.484	0	0
19.804	10.484	0	0
20.236	10.484	0	0
20.668	10.484	0	0
21.1	10.484	0	0
21.532	10.484	0	0
21.964	10.484	0	0
22.396	10.484	0	0
22.828	10.484	0	0
23.26	10.484	0	0
23.692	10.484	0	0
24.124	10.484	0	0
24.556	10.484	0	0
24.988	10.484	0	0
25.42	10.484	0	0
25.852	10.484	0	0
26.284	10.484	0	0
26.716	10.484	0	0
27.148	10.484	0	0
27.58	10.484	0	0
28.012	10.484	0	0
28.444	10.484	0	0
28.876	10.484	0	0
29.308	10.484	0	0
29.74	10.484	0	0
30.172	10.484	0	0
30.604	10.484	0	0
31.036	10.484	0	0
31.468	10.484	0	0
31.9	10.484	0	0
32.332	10.484	0	0
32.764	10.484	0	0
33.196	10.484	0	0
33.628	10.484	0	0
34.06	10.484	0	0
34.492	10.484	0	0
34.924	10.484	0	0
35.356	10.484	0	0
35.788	10.484	0	0
36.22	10.484	0	0
36.652	10.484	0	0
37.084	10.484	0	0
37.516	10.484	0	0
37.948	10.484	0	0
38.38	10.484	0	0
38.812	10.484	0	0
39.244	10.484	0	0
39.676	10.484	0	0
40.108	10.484	0	0
40.54	10.484	0	0
40.972	10.484	0	0
41.404	10.484	0	0
-27.284	10.052	0	0
-26.852	10.052	0	0
-26.42	10.052	0	0
-25.988	10.052	0	0
-25.556	10.052	0	0
-25.124	10.052	0	0
-24.692	10.052	0	0
-24.26	10.052	0	0
-23.828	10.052	0	0
-23.396	10.052	0	0
-22.964	10.052	0	0
-22.532	10.052	0	0
-22.1	10.052	0	0
-21.668	10.052	0	0
-21.236	10.052	0	0
-20.804	10.052	0	0
-20.372	10.052	0	0
-19.94	10.052	0	0
-19.508	10.052	0	0
-19.076	10.052	0	0
-18.644	10.052	0	0
-18.212	10.052	0	0
-17.78	10.052	0	0
-17.348	10.052	0	0
-16.916	10.052	0	0
-16.484	10.052	0	0
-16.052	10.052	0	0
-15.62	10.052	0	0
-15.188	10.052	0	0
-14.756	10.052	0	0
-14.324	10.052	0	0
-13.892	10.052	0	0
-13.46	10.052	0	0
-13.028	10.052	0	0
-12.596	10.052	0	0
-12.164	10.052	0	0
-11.732	10.052	0	0
-11.3	10.052	0	0
-10.868	10.052	0	0
-10.436	10.052	0	0
-10.004	10.052	0	0
-9.572	10.052	0	0
-9.14	10.052	0	0
-8.708	10.052	0	0
-8.276	10.052	0	0
-7.844	10.052	0	0
-7.412	10.052	0	0
-6.98	10.052	0	0
-6.548	10.052	0	0
-6.116	10.052	0	0
-5.684	10.052	0	0
-5.252	10.052	0	0
-4.82	10.052	0	0
-4.388	10.052	0	0
-3.956	10.052	0	0
-3.524	10.052	0	0
-3.092	10.052	0	0
-2.66	10.052	0	0
-2.228	10.052	0	0
-1.795999	10.052	0	0
-1.363999	10.052	0	0
-0.9319993	10.052	0	0
-0.499999	10.052	0	0
-0.067999	10.052	0	0
0.364	10.052	0	0
0.796	10.052	0	0
1.228	10.052	0	0
1.66	10.052	0	0
2.092	10.052	0	0
2.524	10.052	0	0
2.956	10.052	0	0
3.388	10.052	0	0
3.82	10.052	0	0
4.252	10.052	0	0
4.684	10.052	0	0
5.116	10.052	0	0
5.548	10.052	0	0
5.98	10.052	0	0
6.412	10.052	0	0
6.844	10.052	0	0
7.276	10.052	0	0
7.708	10.052	0	0
8.14	10.052	0	0
8.572	10.052	0	0
9.004	10.052	0	0
9.436	10.052	0	0
9.868	10.052	0	0
10.3	10.052	0	0
10.732	10.052	0	0
11.164	10.052	0	0
11.596	10.052	0	0
12.028	10.052	0	0
12.46	10.052	0	0
12.892	10.052	0	0
13.324	10.052	0	0
13.756	10.052	0	0
14.188	10.052	0	0
14.62	10.052	0	0
15.052	10.052	0	0
15.484	10.052	0	0
15.916	10.052	0	0
16.348	10.052	0	0
16.78	10.052	0	0
17.212	10.052	0	0
17.644	10.052	0	0
18.076	10.052	0	0
18.508	10.052	0	0
18.94	10.052	0	0
19.372	10.052	0	0
19.804	10.052	0	0
20.236	10.052	0	0
20.668	10.052	0	0
21.1	10.052	0	0
21.532	10.052	0	0
21.964	10.052	0	0
22.396	10.052	0	0
22.828	10.052	0	0
23.26	10.052	0	0
23.692	10.052	0	0
24.124	10.052	0	0
24.556	10.052	0	0
24.988	10.052	0	0
25.42	10.052	0	0
25.852	10.052	0	0
26.284	10.052	0	0
26.716	10.052	0	0
27.148	10.052	0	0
27.58	10.052	0	0
28.012	10.052	0	0
28.444	10.052	0	0
28.876	10.052	0	0
29.308	10.052	0	0
29.74	10.052	0	0
30.172	10.052	0	0
30.604	10.052	0	0
31.036	10.052	0	0
31.468	10.052	0	0
31.9	10.052	0	0
32.332	10.052	0	0
32.764	10.052	0	0
33.196	10.052	0	0
33.628	10.052	0	0
34.06	10.052	0	0
34.492	10.052	0	0
34.924	10.052	0	0
35.356	10.052	0	0
35.788	10.052	0	0
36.22	10.052	0	0
36.652	10.052	0	0
37.084	10.052	0	0
37.516	10.052	0	0
37.948	10.052	0	0
38.38	10.052	0	0
38.812	10.052	0	0
39.244	10.052	0	0
39.676	10.052	0	0
40.108	10.052	0	0
40.54	10.052	0	0
40.972	10.052	0	0
41.404	10.052	0	0
-27.284	9.62	0	0
-26.852	9.62	0	0
-26.42	9.62	0	0
-25.988	9.62	0	0
-25.556	9.62	0	0
-25.124	9.62	0	0
-24.692	9.62	0	0
-24.26	9.62	0	0
-23.828	9.62	0	0
-23.396	9.62	0	0
-22.964	9.62	0	0
-22.532	9.62	0	0
-22.1	9.62	0	0
-21.668	9.62	0	0
-21.236	9.62	0	0
-20.804	9.62	0	0
-20.372	9.62	0	0
-19.94	9.62	0	0
-19.508	9.62	0	0
-19.076	9.62	0	0
-18.644	9.62	0	0
-18.212	9.62	0	0
-17.78	9.62	0	0
-17.348	9.62	0	0
-16.916	9.62	0	0
-16.484	9.62	0	0
-16.052	9.62	0	0
-15.62	9.62	0	0
-15.188	9.62	0	0
-14.756	9.62	0	0
-14.324	9.62	0	0
-13.892	9.62	0	0
-13.46	9.62	0	0
-13.028	9.62	0	0
-12.596	9.62	0	0
-12.164	9.62	0	0
-11.732	9.62	0	0
-11.3	9.62	0	0
-10.868	9.62	0	0
-10.436	9.62	0	0
-10.004	9.62	0	0
-9.572	9.62	0	0
-9.14	9.62	0	0
-8.708	9.62	0	0
-8.276	9.62	0	0
-7.844	9.62	0	0
-7.412	9.62	0	0
-6.98	9.62	0	0
-6.548	9.62	0	0
-6.116	9.62	0	0
-5.684	9.62	0	0
-5.252	9.62	0	0
-4.82	9.62	0	0
-4.388	9.62	0	0
-3.956	9.62	0	0
-3.524	9.62	0	0
-3.092	9.62	0	0
-2.66	9.62	0	0
-2.228	9.62	0	0
-1.795999	9.62	0	0
-1.363999	9.62	0	0
-0.9319993	9.62	0	0
-0.499999	9.62	0	0
-0.067999	9.62	0	0
0.364	9.62	0	0
0.796	9.62	0	0
1.228	9.62	0	0
1.66	9.62	0	0
2.092	9.62	0	0
2.524	9.62	0	0
2.956	9.62	0	0
3.388	9.62	0	0
3.82	9.62	0	0
4.252	9.62	0	0
4.684	9.62	0	0
5.116	9.62	0	0
5.548	9.62	0	0
5.98	9.62	0	0
6.412	9.62	0	0
6.844	9.62	0	0
7.276	9.62	0	0
7.708	9.62	0	0
8.14	9.62	0	0
8.572	9.62	0	0
9.004	9.62	0	0
9.436	9.62	0	0
9.868	9.62	0	0
10.3	9.62	0	0
10.732	9.62	0	0
11.164	9.62	0	0
11.596	9.62	0	0
12.028	9.62	0	0
12.46	9.62	0	0
12.892	9.62	0	0
13.324	9.62	0	0
13.756	9.62	0	0
14.188	9.62	0	0
14.62	9.62	0	0
15.052	9.62	0	0
15.484	9.62	0	0
15.916	9.62	0	0
16.348	9.62	0	0
16.78	9.62	0	0
17.212	9.62	0	0
17.644	9.62	0	0
18.076	9.62	0	0
18.508	9.62	0	0
18.94	9.62	0	0
19.372	9.62	0	0
19.804	9.62	0	0
20.236	9.62	0	0
20.668	9.62	0	0
21.1	9.62	0	0
21.532	9.62	0	0
21.964	9.62	0	0
22.396	9.62	0	0
22.828	9.62	0	0
23.26	9.62	0	0
23.692	9.62	0	0
24.124	9.62	0	0
24.556	9.62	0	0
24.988	9.62	0	0
25.42	9.62	0	0
25.852	9.62	0	0
26.284	9.62	0	0
26.716	9.62	0	0
27.148	9.62	0	0
27.58	9.62	0	0
28.012	9.62	0	0
28.444	9.62	0	0
28.876	9.62	0	0
29.308	9.62	0	0
29.74	9.62	0	0
30.172	9.62	0	0
30.604	9.62	0	0
31.036	9.62	0	0
31.468	9.62	0	0
31.9	9.62	0	0
32.332	9.62	0	0
32.764	9.62	0	0
33.196	9.62	0	0
33.628	9.62	0	0
34.06	9.62	0	0
34.492	9.62	0	0
34.924	9.62	0	0
35.356	9.62	0	0
35.788	9.62	0	0
36.22	9.62	0	0
36.652	9.62	0	0
37.084	9.62	0	0
37.516	9.62	0	0
37.948	9.62	0	0
38.38	9.62	0	0
38.812	9.62	0	0
39.244	9.62	0	0
39.676	9.62	0	0
40.108	9.62	0	0
40.54	9.62	0	0
40.972	9.62	0	0
41.404	9.62	0	0
-27.284	9.188	0	0
-26.852	9.188	0	0
-26.42	9.188	0	0
-25.988	9.188	0	0
-25.556	9.188	0	0
-25.124	9.188	0	0
-24.692	9.188	0	0
-24.26	9.188	0	0
-23.828	9.188	0	0
-23.396	9.188	0	0
-22.964	9.188	0	0
-22.532	9.188	0	0
-22.1	9.188	0	0
-21.668	9.188	0	0
-21.236	9.188	0	0
-20.804	9.188	0	0
-20.372	9.188	0	0
-19.94	9.188	0	0
-19.508	9.188	0	0
-19.076	9.188	0	0
-18.644	9.188	0	0
-18.212	9.188	0	0
-17.78	9.188	0	0
-17.348	9.188	0	0
-16.916	9.188	0	0
-16.484	9.188	0	0
-16.052	9.188	0	0
-15.62	9.188	0	0
-15.188	9.188	0	0
-14.756	9.188	0	0
-14.324	9.188	0	0
-13.892	9.188	0	0
-13.46	9.188	0	0
-13.028	9.188	0	0
-12.596	9.188	0	0
-12.164	9.188	0	0
-11.732	9.188	0	0
-11.3	9.188	0	0
-10.868	9.188	0	0
-10.436	9.188	0	0
-10.004	9.188	0	0
-9.572	9.188	0	0
-9.14	9.188	0	0
-8.708	9.188	0	0
-8.276	9.188	0	0
-7.844	9.188	0	0
-7.412	9.188	0	0
-6.98	9.188	0	0
-6.548	9.188	0	0
-6.116	9.188	0	0
-5.684	9.188	0	0
-5.252	9.188	0	0
-4.82	9.188	0	0
-4.388	9.188	0	0
-3.956	9.188	0	0
-3.524	9.188	0	0
-3.092	9.188	0	0
-2.66	9.188	0	0
-2.228	9.188	0	0
-1.795999	9.188	0	0
-1.363999	9.188	0	0
-0.9319993	9.188	0	0
-0.499999	9.188	0	0
-0.067999	9.188	0	0
0.364	9.188	0	0
0.796	9.188	0	0
1.228	9.188	0	0
1.66	9.188	0	0
2.092	9.188	0	0
2.524	9.188	0	0
2.956	9.188	0	0
3.388	9.188	0	0
3.82	9.188	0	0
4.252	9.188	0	0
4.684	9.188	0	0
5.116	9.188	0	0
5.548	9.188	0	0
5.98	9.188	0	0
6.412	9.188	0	0
6.844	9.188	0	0
7.276	9.188	0	0
7.708	9.188	0	0
8.14	9.188	0	0
8.572	9.188	0	0
9.004	9.188	0	0
9.436	9.188	0	0
9.868	9.188	0	0
10.3	9.188	0	0
10.732	9.188	0	0
11.164	9.188	0	0
11.596	9.188	0	0
12.028	9.188	0	0
12.46	9.188	0	0
12.892	9.188	0	0
13.324	9.188	0	0
13.756	9.188	0	0
14.188	9.188	0	0
14.62	9.188	0	0
15.052	9.188	0	0
15.484	9.188	0	0
15.916	9.188	0	0
16.348	9.188	0	0
16.78	9.188	0	0
17.212	9.188	0	0
17.644	9.188	0	0
18.076	9.188	0	0
18.508	9.188	0	0
18.94	9.188	0	0
19.372	9.188	0	0
19.804	9.188	0	0
20.236	9.188	0	0
20.668	9.188	0	0
21.1	9.188	0	0
21.532	9.188	0	0
21.964	9.188	0	0
22.396	9.188	0	0
22.828	9.188	0	0
23.26	9.188	0	0
23.692	9.188	0	0
24.124	9.188	0	0
24.556	9.188	0	0
24.988	9.188	0	0
25.42	9.188	0	0
25.852	9.188	0	0
26.284	9.188	0	0
26.716	9.188	0	0
27.148	9.188	0	0
27.58	9.188	0	0
28.012	9.188	0	0
28.444	9.188	0	0
28.876	9.188	0	0
29.308	9.188	0	0
29.74	9.188	0	0
30.172	9.188	0	0
30.604	9.188	0	0
31.036	9.188	0	0
31.468	9.188	0	0
31.9	9.188	0	0
32.332	9.188	0	0
32.764	9.188	0	0
33.196	9.188	0	0
33.628	9.188	0	0
34.06	9.188	0	0
34.492	9.188	0	0
34.924	9.188	0	0
35.356	9.188	0	0
35.788	9.188	0	0
36.22	9.188	0	0
36.652	9.188	0	0
37.084	9.188	0	0
37.516	9.188	0	0
37.948	9.188	0	0
38.38	9.188	0	0
38.812	9.188	0	0
39.244	9.188	0	0
39.676	9.188	0	0
40.108	9.188	0	0
40.54	9.188	0	0
40.972	9.188	0	0
41.404	9.188	0	0
-27.284	8.756	0	0
-26.852	8.756	0	0
-26.42	8.756	0	0
-25.988	8.756	0	0
-25.556	8.756	0	0
